rok,miasto,godzina_od,godzina_do,dzielnica,dzielnice_wszystkie,aktor,skala,zrodlo,sekcja,id_wydarzenia,tekst,odniesienie
2017,DE,16:00,,Kreuzberg,,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2017_DE_demonstracja_R1M-internationalistische-block,2017 Internationalistische Block | 2017 – taz 30.4 16:00,1__mai_berlin_aktualna_15_.geojson#60
2017,DE,16:00,,Kreuzberg,,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2017_DE_demonstracja_R1M-jugend-auf-die-strasse,"2017. Jugend auf die Strasse | Um 16 Uhr demonstrieren ein Jugendbündnis und der Internationalistische Block, der sich von der 18-Uhr-Demo abgespalten hat (taz 29.04)",1__mai_berlin_aktualna_15_.geojson#61
2017,DE,18:00,,,,,,korpus,Konteksty i wydarzenia,,"owa. Według organizatorki, została zarejestrowana, ponieważ nie było wiadomo długo, czy uda się zarejestrować 18Uhr demo; dlatego też, nie chcąc odstraszać młodzieży i osób, które niekoniecznie chodzą na demonstracje regularnie, organizują własne demo @Gesamtausga",DE_1990-2019.md:6978
2017,DE,18:00,,,,Revolutionäre 1. Mai,,korpus,Scenariusz / Lista wydarzeń w Berlinie,,"Revolutionäre 1. Mai-Demonstration, 18 Uhr, geplant ist: Oranienplatz, Oranienstraße, Adalbertstraße, Naunynstraße, Manteuffelstraße, Reichenberger Straße, Ohlauer Straße, Friedelstraße, Weser",DE_1990-2019.md:7017
2017,DE,18:00,,Kreuzberg,,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2017_DE_demonstracja_R1M-hauptdemo-18,"2017 Hauptdemo 18 | e-Glogauer Straße-Reichenberger Straße-Ohlauer Straße-Spreewaldplatz (https://1maiberlin.noblogs.org/archiv/) 18:00 Attendance: 10000 (police, Berliner Morgenpost ticker 2018) 20000 (organizers, umbruch archiv)",1__mai_berlin_aktualna_15_.geojson#59
2017,DE,18:00,,Kreuzberg,,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2017_DE_demonstracja_R1M-jugend-auf-die-strasse,"2017. Jugend auf die Strasse | demonstrieren ein Jugendbündnis und der Internationalistische Block, der sich von der 18-Uhr-Demo abgespalten hat (taz 29.04)",1__mai_berlin_aktualna_15_.geojson#61
2017,DE,18:30,,,,Bärgida,,korpus,Scenariusz / Lista wydarzeń w Berlinie,,"Bärgida, 18.30 Uhr, Washingtonplatz, Aufzug ab 19.15 Uhr über S-Bahnhof Sayignyplatz, S",DE_1990-2019.md:7014
2017,DE,18:30,,,,Bärgida,,korpus,Scenariusz / Lista wydarzeń w Berlinie,,"Aufzug „Gegen Bärgida“, 18.30 Uhr, mögliche Aufzugstrecke: Washingtonplatz, Rahel-Hirsch-Straße, Hugo-Preuß-Brücke, Kapelleufer, Kronprinzenbrücke, Reinhardtstraße, Luisenstraße, Mars",DE_1990-2019.md:7015
2017,DE,18:30,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,"2017 Bärgida | cja organizacji Bärgida organizuje niewielką, cykliczną Montagsdemonstration, która wypada 1. Maja 2017. 18.30 Uhr, Washingtonplatz, Aufzug ab 19.15 Uhr über S-Bahnhof Sayignyplatz, S",1__mai_berlin_aktualna_13_.geojson#22
2017,DE,18:30,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,"2017 Bärgida | platz (Berliner Morgenpost) 28.04.2017 Treffpunkt von No Bärgida ist der Hauptbahnhof (Washingtonplatz) um 18.30 Uhr. Die Rassistinnen, Nazi-Hooligans und Flüchtlingsfeinde von Bärgida versammeln sich ebenso um 18.30 Uhr am selben Ort. Bärgida führt h",1__mai_berlin_aktualna_13_.geojson#22
2017,DE,18:30,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,"2017 Bärgida | . Die Rassistinnen, Nazi-Hooligans und Flüchtlingsfeinde von Bärgida versammeln sich ebenso um 18.30 Uhr am selben Ort. Bärgida führt häufig spontane Aufmärsche im Anschluss an die Kundgebung am Washingtonplatz durch. Zu diesem Zweck fahren die Rassisti",1__mai_berlin_aktualna_13_.geojson#22
2017,DE,19:15,,,,,,korpus,Scenariusz / Lista wydarzeń w Berlinie,,", Washingtonplatz, Aufzug ab 19.15 Uhr über S-Bahnhof Sayignyplatz, Schlüterstraße, Niebuhrstraße, Bleibtreustraße, Kurfürstendamm, Breitscheidplatz, Tauentzienstraße, Wittenbergplatz",DE_1990-2019.md:7014
2017,DE,19:15,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,"2017 Bärgida | , Washingtonplatz, Aufzug ab 19.15 Uhr über S-Bahnhof Sayignyplatz, Schlüterstraße, Niebuhrstraße, Bleibtreustraße, Kurfürstendamm, Breitscheidplatz, Tauentzienstraße, Wittenbergplatz (Ber",1__mai_berlin_aktualna_13_.geojson#22
2017,DE,19:50,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,2017 Bärgida | rg (Änderungen möglich) (Berlin Gegen Nazis) Twitter summary (via Grok) Grok twitter AI summary - Approx. 19:50 (@BerlingegenNazi) – Bärgida is about to arrive at Breitscheidplatz. Link(/BerlingegenNazi/status/859103164318011395) „1950 Bärgida gle,1__mai_berlin_aktualna_13_.geojson#22
2017,DE,19:56,,Charlottenburg,Charlottenburg,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,"2017 Bärgida | 95) „1950 Bärgida gleich am Breidscheidplatz. nobärgida b0105 Charlottenburg” (with photo) - Approx. 19:56 (@BerlingegenNazi) – Intermediate rally at Breitscheidplatz. Previously the far-right chanted “Europa, Jugend, Reconquista”. Link(/Berlingege",1__mai_berlin_aktualna_13_.geojson#22
2017,DE,20:15,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,"2017 Bärgida | scheidplatz zuvor wurde „Europa, Jugend, Reconquista“ von den Rechtsextremen skandiert. nobärgida” - Approx. 20:15 (@BerlingegenNazi) – A group of passers-by and some tourists are visibly enjoying the protest against the aggressive far-right extremists behind the",1__mai_berlin_aktualna_13_.geojson#22
2017,DE,20:25,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,2017 Bärgida | aben sichtlich Spaß am Protest gegen aggressive Rechtsextreme hinter Gittern.nobärgida” (2 photos) - Approx. 20:25 (@BerlingegenNazi) – Bärgida starts moving again. Next to them a refugee from Afghanistan is explaining racism to a camera crew from Singapore.,1__mai_berlin_aktualna_13_.geojson#22
2017,DE,20:26,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,2017 Bärgida | aneben erklärt ein Geflüchteter aus Afghanistan einem Kamerateam aus Singapur Rassismus nobärgida” - Approx. 20:26 (@BerlingegenNazi) – Bärgida has expanded its usually unchanging music repertoire – a new Söhne Mannheims song is being played. Link(/Berling,1__mai_berlin_aktualna_13_.geojson#22
2017,DE,20:44,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,2017 Bärgida | de Musikreportoire erweitert - Der neue Söhne Mannheims Song wird gespielt nobärgida” (with photo) - Approx. 20:44 (@BerlingegenNazi) – The end of Bärgida’s closing rally is delayed because one of the speakers refuses to give his personal details. Link(/Be,1__mai_berlin_aktualna_13_.geojson#22
2017,DE,20:51,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,"2017 Bärgida | undgebung Bärgida verzögert sich, da sich ein Redner weigert die Personalien abzugeben. nobärgida” - Approx. 20:51 (@BerlingegenNazi) – Closing with the first verse. Earlier an announcement was made over Bärgida’s loudspeakers: “17. Juni Volksaufstand 2.0 – unange",1__mai_berlin_aktualna_13_.geojson#22
2017,DE,20:56,,Charlottenburg,Charlottenburg,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,2017 Bärgida | Vorher Ansage über Bärgida-Lautsprecher „17.Juni Volksaufstand 2.0 -unangemeldet“ nobärgida 1Mai” - Approx. 20:56 (@BerlingegenNazi) – Thanks to everyone who protested against the far-right march in Charlottenburg. Link(/BerlingegenNazi/status/85911935841,1__mai_berlin_aktualna_13_.geojson#22
2017,DE,21:00,,Charlottenburg,Charlottenburg,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,2017 Bärgida | ie gegen den rechtsextremen Aufmarsch in Charlottenburg protestiert haben nobärgida” (with photo) - Approx. 21:00 (@BerlingegenNazi) – One arrest from the ranks of the far-right extremists of Bärgida. Link(/BerlingegenNazi/status/859120836334243841),1__mai_berlin_aktualna_13_.geojson#22
2017,DE,22:00,,,,,,korpus,Scenariusz / Lista wydarzeń w Berlinie,,"Antikapitalistische Demonstration, 16 bis 22 Uhr, U-Bahnhof Leopoldplatz, Ende Ramlerstraße, u.a. über See-, Amsterdamer, Turiner und Badstraße",DE_1990-2019.md:6999
2017,DE,22:54,,Moabit,,Bärgida,centrum,mapa,Neo-Nazi May Day,2017_DE_demonstracja_Bargida,"2017 Bärgida | 0836334243841) „2100 eine Festnahme aus den Reihen der Rechtsextremen von Bärgida nobärgida” - Approx. 22:54 (@nopegidaberlin) – Thanks from NoBärgida. Link(/nopegidaberlin/status/859148966818193409) „Danke, dass ihr heute da wart. Wir musste",1__mai_berlin_aktualna_13_.geojson#22
2018,DE,13:00,,Kreuzberg,,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2018_DE_demonstracja_R1M-rotes-1-mai,2018 Rotes 1. Mai | 1. MAI 2018 | 13:00 UHR | KARL-MARX-PLATZ | BERLIN-NEUKÖLLN (JugendWiderstand) Karl-Marx-Platz 4 (https://is.gd/KrJqrY) 15 Richardplatz (https://is.gd/Np3t39) 58,1__mai_berlin_aktualna_15_.geojson#26
2018,DE,14:00,,Grunewald,Grunewald,MyGruni,nazwana dzielnica,korpus,Scenariusz,,14:00 Demonstracja satyryczna MyGruni w zachodnioberlińskiej dzielnicy Grunewald,DE_1990-2019.md:7140
2018,DE,18:00,,Kreuzberg,,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2018_DE_demonstracja_R1M-demo,2018 Demo | Oranienplatz (Start 18 Uhr) → Oranienstraße → Adalbertstraße → Naunynstraße → Manteuffelstraße → Wiener Straße (unter der Hochbahn durch) → Skalitzer Straße → Schlesisches Tor.,1__mai_berlin_aktualna_15_.geojson#62
2018,DE,23:00,,Kreuzberg,Kreuzberg,,,mapa,Other events,2018_DE_festyn_MaiGorli,"MaiGörli | edrichshain-Kreuzberg. Ausgelassen, bunt und fröhlich soll es auf zwei Bühnen und im Park zugehen. Von 12 bis 23 Uhr gibt es am 1. Mai ein Fest bei freien Eintritt. (friedrichshain-kreuzberg.de)",umap_backup_1-mai-berlin_aktualna16.umap#19
2019,DE,09:00,,,,DGB,,korpus,Scenariusz,,9 Uhr: Den Auftakt der Demonstrationen zum Tag der Arbeit macht der DGB. Mit Musik sammelt man sich hier schon ab 9 Uhr am Hackeschen Markt und startet um,DE_1990-2019.md:7276
2019,DE,09:00,,,,DGB,,korpus,Scenariusz,,: Den Auftakt der Demonstrationen zum Tag der Arbeit macht der DGB. Mit Musik sammelt man sich hier schon ab 9 Uhr am Hackeschen Markt und startet um 10 Uhr unter dem Motto »Europa. Jetzt ab,DE_1990-2019.md:7276
2019,DE,09:48,,,,,,korpus,Scenariusz / Trasa pochodu DGB 1 maja 2019 (na podst. twittera) / Źródła,,"- @DGBBerlinBRB (1 maja 2019, 09:48 GMT): „Die 1Mai-Demonstration erreicht das Brandenburger Tor” (zdjęcia z trasy i Bramy)",DE_1990-2019.md:7306
2019,DE,10:00,,,,,,korpus,Scenariusz,,"am Hackeschen Markt und startet um 10 Uhr unter dem Motto »Europa. Jetzt aber richtig!« per Motorrad- und Fahrradkorso, Skatingdemonstration und Demonstrationszug zum Brandenburger Tor.",DE_1990-2019.md:7276
2019,DE,10:00,,,,,,korpus,Scenariusz / Trasa pochodu DGB 1 maja 2019 (na podst. twittera),,- Godzina: 10:00,DE_1990-2019.md:7289
2019,DE,10:00,,,,DGB,,korpus,"Prasa / Berliner Kurier / “Wehe, wenn es dunkel wird 15 Protestzüge marschieren am Feiertag durch die Stadt. Einer macht der Polizei besonders Sorgen”",,den in Berlin. Friedlich in den Tag startete der DGB. Los ging der Marsch mit mehr als 8000 Teilnehmern gegen 10 Uhr in der Spandauer Straße / Ecke Karl-Liebknecht-Straße. Am Platz des 18. März kamen bis zum Mittag weitere 5000 Menschen zur zentralen Kundgebung zusa,DE_1990-2019.md:7348
2019,DE,10:00,,Mitte,,DGB,centrum,mapa,DGB,2019_DE_korso_DGB-fahrradkorso,2019 Fahrradkorso | Beginn 1. Mai 2019 10:00 am Henriette-Hertz-Platz Ende ca. 11:30 beim Mai-Fest am Brandenburger Tor,1__mai_berlin_aktualna_14_.geojson#108
2019,DE,10:15,,,,,,korpus,Scenariusz / Trasa pochodu DGB 1 maja 2019 (na podst. twittera),,- Godzina: 10:15–10:30,DE_1990-2019.md:7292
2019,DE,10:30,,,,,,korpus,Scenariusz / Trasa pochodu DGB 1 maja 2019 (na podst. twittera),,–10:30,DE_1990-2019.md:7292
2019,DE,10:30,,,,,,korpus,Scenariusz / Trasa pochodu DGB 1 maja 2019 (na podst. twittera),,- Godzina: 10:30–11:00 (Brandenburger Tor osiągnięte ok.,DE_1990-2019.md:7295
2019,DE,10:30,13:00,,,,,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"1. Mai, 10.30-13 Uhr, Naturschutzzentrum Ökowerk Berlin, Teufelsseechaussee 22, Treffpunkt vor dem Haupttor, Erwachsene zahlen 8 Euro plus 1 Euro für Material",DE_1990-2019.md:7395
2019,DE,10:30,,Neukölln,Neukölln,,nazwana dzielnica,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"Neukölln: Am 1. Mai wird traditionell auf der Festplatzbühne am See im Britzer Garten getanzt. Ab 10.30 Uhr tanzen rund 100 Tänzer in traditionellen Kostümen der Tanzgruppe "" LAG Tanz"" . Die Tänzer kommen unter anderem aus Israel, Griechenland, aber auch De",DE_1990-2019.md:7405
2019,DE,10:48,,,,,,korpus,Scenariusz / Trasa pochodu DGB 1 maja 2019 (na podst. twittera),,(Brandenburger Tor osiągnięte ok. 10:48),DE_1990-2019.md:7295
2019,DE,11:00,,,,,,korpus,Scenariusz / Trasa pochodu DGB 1 maja 2019 (na podst. twittera),,–11:00 (Brandenburger Tor osiągnięte ok. 10:48),DE_1990-2019.md:7295
2019,DE,11:00,,,,,,korpus,Scenariusz / Trasa pochodu DGB 1 maja 2019 (na podst. twittera),,- Godzina: 11:00–14:00 (centralna konferencja),DE_1990-2019.md:7298
2019,DE,11:00,,Pankow,Pankow,AfD,nazwana dzielnica,korpus,"Prasa / Berliner Kurier / “Wehe, wenn es dunkel wird 15 Protestzüge marschieren am Feiertag durch die Stadt. Einer macht der Polizei besonders Sorgen”",,sprach am Mittwoch auch ein Grußwort vor dem Brandenburger Tor. Erstmals kritisch für die Polizei wurde es ab 11 Uhr beim Bürgerfest der AfD in Pankow. Dort demonstrierten Hunderte Menschen mit einem Lautsprecherwagen und einem roten Banner gegen das Fest. Die Poliz,DE_1990-2019.md:7348
2019,DE,11:00,,,,,,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"chönem Wetter sind auch die Tische auf der großen Terrasse gedeckt, Kinder können nebenan im Park spielen. Ab 11 Uhr spielt eine Live-Band, wer will kann auch zur frühen Stunde schon tanzen.",DE_1990-2019.md:7385
2019,DE,11:00,20:00,,,,,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"1. Mai, 11-20 Uhr. Brandenburger Tor und Straße des 17. Juni. Eintritt: frei.",DE_1990-2019.md:7391
2019,DE,11:00,18:00,Hohenschönhausen,Hohenschönhausen,,nazwana dzielnica,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"1. Mai, 11-18 Uhr, Familienfest "" Bunte Platte"" in Hohenschönhausen, Falkenberger Chaussee, Ecke Vincent-van-Gogh-Straße, Eintritt frei.",DE_1990-2019.md:7415
2019,DE,11:30,,Mitte,Mitte;Friedrichshain;Kreuzberg;Tiergarten,DGB,centrum,mapa,DGB,2019_DE_korso_DGB-fahrradkorso,"2019 Fahrradkorso | am Henriette-Hertz-Platz Ende ca. 11:30 beim Mai-Fest am Brandenburger Tor. --- Die gut zehn Kilometer lange Strecke führt durch Mitte, Friedrichshain, Kreuzberg und Tiergarten, mit Zwisc",1__mai_berlin_aktualna_14_.geojson#108
2019,DE,12:00,,Grunewald,Grunewald,,nazwana dzielnica,korpus,Scenariusz,,am S-Bahnhof Grunewald. Zur gemeinsamen Anreise kann man sich bereits um 12 Uhr am Bahnhof Alexanderplatz auf Gleis 4 einfinden.,DE_1990-2019.md:7278
2019,DE,12:00,22:00,Hellersdorf,Hellersdorf,,nazwana dzielnica,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"1. Mai, 12-22 Uhr, Alice-Salomon-Platz, Hellersdorf, Eintritt frei, www.laubinger.de/termine/tanzfest-in-hellersdorf(http://www.laubinger.de/termine/tanzfest-in-hell",DE_1990-2019.md:7403
2019,DE,12:00,,Spandau,Spandau;Gatow,,nazwana dzielnica,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"Spandau: Auf dem Vierfelderhof in Gatow wird am 1. Mai ein Familienfest gefeiert. Los geht es um 12 Uhr mit dem Schmücken einer Birke als Maibaum, die anschließend aufgestellt wird. Am Nachmittag können Besucher bei einer Bauernhof-Olympiade antreten,",DE_1990-2019.md:7409
2019,DE,12:30,,Wedding,Wedding,,nazwana dzielnica,korpus,Scenariusz,,12.30 Uhr: Im Wedding beginnt um 12.30 Uhr am Nettelbeckplatz ein politis,DE_1990-2019.md:7277
2019,DE,12:30,,Wedding,Wedding,,nazwana dzielnica,korpus,Scenariusz,,": Im Wedding beginnt um 12.30 Uhr am Nettelbeckplatz ein politischer Stadtspaziergang zum 90. Jahrestag des sogenannten Blutmai 1929, an dem die Polizei hart gegen ungenehmigte, von d",DE_1990-2019.md:7277
2019,DE,13:00,,Grunewald,Grunewald,,nazwana dzielnica,korpus,Scenariusz,,13 Uhr: Andere fahren gegen Mittag in den Grunewald: Die Hedonistische Internationale hat für ihre Demonstration das Motto »Miteinander gegen ein Gegeneinan,DE_1990-2019.md:7278
2019,DE,13:00,,Grunewald,Grunewald,,nazwana dzielnica,korpus,Scenariusz,,sollen im »sozial abgehängten Bezirk Begegnungszonen ermöglicht werden«. Der Demonstrationszug trifft sich um 13 Uhr am S-Bahnhof Grunewald. Zur gemeinsamen Anreise kann man sich bereits um 12 Uhr am Bahnhof Alexanderplatz auf Gle,DE_1990-2019.md:7278
2019,DE,13:00,,,,,,korpus,Scenariusz,,13 Uhr: Die Demonstration zum Internationalen »Kampf- und Feiertag der Arbeitslosen« beginnt um 13 Uhr am Senefelderplatz in Prenzlauer,DE_1990-2019.md:7283
2019,DE,13:00,,Prenzlauer Berg,Prenzlauer Berg,,nazwana dzielnica,korpus,Scenariusz,,: Die Demonstration zum Internationalen »Kampf- und Feiertag der Arbeitslosen« beginnt um 13 Uhr am Senefelderplatz in Prenzlauer Berg. Weiter geht es über die Schwedter Straße und die Kastanienallee bis zu den Schönhauser-Allee-Arcaden zur Kundg,DE_1990-2019.md:7283
2019,DE,13:00,,Kreuzberg,,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2019_DE_demonstracja_R1M-rotes-1-mai,2019 Rotes 1. Mai | 1. MAI 2019 | 13:00 UHR | KARL-MARX-PLATZ | BERLIN-NEUKÖLLN (JugendWiderstand) Karl-Marx-Platz 14 (https://shorturl.at/Flp8t) Richardplatz (https://is.gd/zDrrC5),1__mai_berlin_aktualna_15_.geojson#27
2019,DE,13:00,,Prenzlauer Berg,,,poza centrum,mapa,Other events,2019_DE_wiec_der-Kampf-und-Feiertag-der-Arbeitslosen,"2019 der Kampf- und Feiertag der Arbeitslosen | beit sein und vielleicht müssen wir neue Ideen zu diesen Themen zulassen (2.5.,TreffpunktamSenefelderplatz,ab 13 Uhr). (2.05, taz)",umap_backup_1-mai-berlin_aktualna16.umap#11
2019,DE,13:30,,Grunewald,Grunewald,,nazwana dzielnica,korpus,"Prasa / taz / ""Wir kommen in Frieden""",,"Cytaty:: “Wir beginnen um 13.30 Uhr am S-Bahnhof Grunewald mit einem Stadteilfest, ""My-Gruni"" genannt. Es gibt eine Kundgebung und Stände. Danach ziehen die autonomen StreetworkerInnen",DE_1990-2019.md:7483
2019,DE,14:00,,,,,,korpus,Scenariusz / Trasa pochodu DGB 1 maja 2019 (na podst. twittera),,–14:00 (centralna konferencja),DE_1990-2019.md:7298
2019,DE,14:00,,Grunewald,Grunewald,,nazwana dzielnica,korpus,"Prasa / Berliner Kurier / “Wehe, wenn es dunkel wird 15 Protestzüge marschieren am Feiertag durch die Stadt. Einer macht der Polizei besonders Sorgen”",,"en mit einem Lautsprecherwagen und einem roten Banner gegen das Fest. Die Polizei riegelte das Gelände ab. Ab 14 Uhr wurde im Grunewald für bezahlbaren Wohnraum demonstriert (siehe Seiten 4-5), um 16 Uhr sollte sich vom Schlesischen Tor",DE_1990-2019.md:7348
2019,DE,14:00,18:00,Tempelhof,Tempelhof,,nazwana dzielnica,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"1. Mai, 14-18 Uhr, Kinderbauernhof, Viktoriastraße 13, Tempelhof, Eintritt frei www.nusz.de(http://www.nusz.de/), Tel. 030 / 75 50 30",DE_1990-2019.md:7399
2019,DE,14:00,,,,,,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"1. Mai, 10.30 bis 14 Uhr. Bühne Festplatz am See, Britzer Garten, Sangerhauser Weg 5. Park-Eintritt 3 Euro, ermäßigt 1,50 Euro.",DE_1990-2019.md:7407
2019,DE,14:00,,Grunewald,Grunewald,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2019_DE_demonstracja_R1M-jugenddemo-unser-kiez-nicht-ihr-profit,"2019 Jugenddemo – Unser Kiez, nicht ihr Profit | (BZ 2019) “Ab 14 Uhr wurde im Grunewald für bezahlbaren Wohnraum demonstriert (siehe Seiten 4-5), um 16 Uhr sollte sich vom Schlesischen Tor",1__mai_berlin_aktualna_15_.geojson#64
2019,DE,14:45,,,,,,korpus,Prasa / taz / Grunewald ist das neue Kreuzberg,,"lnehmern tatsächlich Sticker abgenommen. Die prächtigste Villa am Platz wird mit Polizeigittern geschützt. Um 14.45 Uhr setzt sich schließlich die Demo in den engen Straßen in Bewegung. Der Bass dröhnt. Am ersten Lautsprecherwagen steht ""Enteignung first. Bedenken seco",DE_1990-2019.md:7502
2019,DE,15:00,,,,,,korpus,"Prasa / Berliner Kurier / “Wehe, wenn es dunkel wird 15 Protestzüge marschieren am Feiertag durch die Stadt. Einer macht der Polizei besonders Sorgen”",,"rtags einzuleiten. In der Rigaer Straße, durch die der Veranstalter mit seinem Zug marschieren wollte, war um 15 Uhr noch alles ruhig. Auf einem etwa 600 Meter langen Abschnitt, auf dem sonst immer Hunderte Autos stehen und nicht ein Parkplatz zu finden ist, waren g",DE_1990-2019.md:7348
2019,DE,15:00,,Steglitz-Zehlendorf,Steglitz-Zehlendorf;Steglitz;Zehlendorf;Dahlem,,nazwana dzielnica,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"Steglitz-Zehlendorf: In der Eierschale in Dahlem ist am 1. Mai von 9 bis 15 Uhr Brunch. Bei schönem Wetter sind auch die Tische auf der großen Terrasse gedeckt, Kinder können nebenan im Park spielen. Ab 11 Uhr spielt eine Live-Ba",DE_1990-2019.md:7385
2019,DE,16:00,,,,,,korpus,Scenariusz,,16 Uhr: In der Berliner Innenstadt geht es um 16 Uhr weiter. Unter dem Motto »Unser Ki,DE_1990-2019.md:7279
2019,DE,16:00,,,,,,korpus,Scenariusz,,": In der Berliner Innenstadt geht es um 16 Uhr weiter. Unter dem Motto »Unser Kiez, nicht ihr Profit!« zieht eine Jugenddemonstration vom Schlesischen Tor über die Warschauer Straße, Revaler Straß",DE_1990-2019.md:7279
2019,DE,16:00,,Grunewald,Grunewald;Kreuzberg;Friedrichshain,,nazwana dzielnica,korpus,"Prasa / Berliner Kurier / “Wehe, wenn es dunkel wird 15 Protestzüge marschieren am Feiertag durch die Stadt. Einer macht der Polizei besonders Sorgen”",,"wurde im Grunewald für bezahlbaren Wohnraum demonstriert (siehe Seiten 4-5), um 16 Uhr sollte sich vom Schlesischen Tor in Kreuzberg ein großer Tross Richtung Wismarplatz in Friedrichshain auf den Weg machen, um von dort aus ab 18 Uhr m",DE_1990-2019.md:7348
2019,DE,16:00,,Friedrichshain,Friedrichshain,,nazwana dzielnica,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"30. April, ab 16 Uhr, Zukunft am Ostkreuz, Laskerstraße 5, Friedrichshain, Eintritt frei, mehr Infos unter www.zukunft-ostkreuz.de(http://www.zukunft-ostkreuz.de/)",DE_1990-2019.md:7375
2019,DE,16:00,,,,,,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"trotzdem feiern will, für den empfiehlt sich in der Nähe des Parks die Walpurgisnacht der Kulturbrauerei. Um 16 Uhr entzünden die Veranstalter eines der größten Maifeuer Berlins. Später lassen Feuerartisten die Besucher am dunklen Zauber teilhaben. Auf neun Tanzf",DE_1990-2019.md:7377
2019,DE,16:00,,,,,,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"30. April, Beginn 16 Uhr, Kulturbrauerei, Schönhauser Allee 36, Karten an der Abendkasse kosten 12 Euro.",DE_1990-2019.md:7379
2019,DE,16:00,,Grunewald,Grunewald;Kreuzberg;Friedrichshain,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2019_DE_demonstracja_R1M-jugenddemo-unser-kiez-nicht-ihr-profit,"2019 Jugenddemo – Unser Kiez, nicht ihr Profit | wurde im Grunewald für bezahlbaren Wohnraum demonstriert (siehe Seiten 4-5), um 16 Uhr sollte sich vom Schlesischen Tor in Kreuzberg ein großer Tross Richtung Wismarplatz in Friedrichshain auf den Weg machen, um von dort aus ab 18 Uhr m",1__mai_berlin_aktualna_15_.geojson#64
2019,DE,17:00,,Wedding,Wedding,,nazwana dzielnica,korpus,Scenariusz,,17 Uhr: Im Wedding wird mietenpolitisch in den 1. Mai hinein demonstriert. Um 17 Uhr startet die Demonstration »Unsere,DE_1990-2019.md:7272
2019,DE,17:00,,Wedding,Wedding,,nazwana dzielnica,korpus,Scenariusz,,": Im Wedding wird mietenpolitisch in den 1. Mai hinein demonstriert. Um 17 Uhr startet die Demonstration »Unsere Häuser, unsere Kieze - Gegen die Stadt der Reichen!« vom Bündnis »Hände weg vom Wedding!« am Leopoldplatz.",DE_1990-2019.md:7272
2019,DE,17:00,,Gatow,Gatow,,nazwana dzielnica,korpus,Prasa / Berliner Morgenpost / So startet Berlin in den _Mai_,,"1. Mai, 12 bis 17 Uhr, Vierfelderhof Gatow, Groß-Glienicker Weg 30 Eintritt frei, Saatball-Werkstatt und Kinderschminken gegen einen kleinen Kostenbeitrag.",DE_1990-2019.md:7411
2019,DE,18:00,,,,,,korpus,Scenariusz,,18 Uhr: Ebenfalls am Wismarplatz soll um 18 Uhr auch die »Revolutionäre 1.-Mai-De,DE_1990-2019.md:7280
